"Carrying_capa","Midpoint","Speed"
0.48527510334854,250.099954063699,0.0404433644644782
1,281.938192191314,0.0303406394543295
0.799274527066262,260.003109539172,0.0299908244231953
0.806300589892465,246.520534452084,0.0308728269229867
0.897683275390059,239.9999648771,0.0266533088600416
0.897003152829347,190.008621452412,0.0242045951174305
